Timestamp,Loc uncertainty,Loc permanent failure,End1 ext block
2022-06-22 10:20:59.0,1.110,False,711
2022-06-22 10:20:59.2,1.125,False,711
2022-06-22 10:20:59.4,1.140,False,711
2022-06-22 10:20:59.6,1.154,False,711
2022-06-22 10:20:59.8,1.170,False,711
2022-06-22 10:21:00.0,1.186,False,711
2022-06-22 10:21:00.2,1.200,False,711
2022-06-22 10:21:00.4,1.216,False,711
2022-06-22 10:21:00.6,1.231,False,711
2022-06-22 10:21:00.8,1.248,False,711
2022-06-22 10:21:01.0,1.264,False,711
2022-06-22 10:21:01.2,1.279,False,711
2022-06-22 10:21:01.4,1.295,False,711
2022-06-22 10:21:01.6,1.311,False,711
2022-06-22 10:21:01.8,1.327,False,711
2022-06-22 10:21:02.0,1.343,False,711
2022-06-22 10:21:02.2,1.358,False,711
2022-06-22 10:21:02.4,1.375,False,711
2022-06-22 10:21:02.6,1.391,False,711
2022-06-22 10:21:02.8,1.407,False,711
2022-06-22 10:21:03.0,1.423,False,711
2022-06-22 10:21:03.2,1.439,False,711
2022-06-22 10:21:03.4,0.973,False,710
2022-06-22 10:21:03.6,0.989,False,710
2022-06-22 10:21:03.8,1.005,False,710
2022-06-22 10:21:04.0,1.021,False,710
2022-06-22 10:21:04.2,1.038,False,710
2022-06-22 10:21:04.4,1.055,False,710
2022-06-22 10:21:04.6,1.070,False,710
2022-06-22 10:21:04.8,1.088,False,710
2022-06-22 10:21:05.0,1.104,False,710
2022-06-22 10:21:05.2,1.121,False,710
2022-06-22 10:21:05.4,1.138,False,710
2022-06-22 10:21:05.6,1.154,False,710
2022-06-22 10:21:05.8,1.171,False,710
2022-06-22 10:21:06.0,1.188,False,710
2022-06-22 10:21:06.2,1.203,False,710
2022-06-22 10:21:06.4,1.219,False,710
2022-06-22 10:21:06.6,1.233,False,710
2022-06-22 10:21:06.8,0.961,False,710
2022-06-22 10:21:07.0,0.976,False,710
2022-06-22 10:21:07.2,0.990,False,710
2022-06-22 10:21:07.4,1.005,False,710
2022-06-22 10:21:07.6,1.019,False,710
2022-06-22 10:21:07.8,1.032,False,710
2022-06-22 10:21:08.0,1.046,False,710
2022-06-22 10:21:08.2,1.059,False,710
2022-06-22 10:21:08.4,1.071,False,710
2022-06-22 10:21:08.6,1.084,False,710
2022-06-22 10:21:08.8,1.096,False,710
2022-06-22 10:21:09.0,1.108,False,710
2022-06-22 10:21:09.2,1.120,False,710
2022-06-22 10:21:09.4,1.174,False,710
2022-06-22 10:21:09.6,1.186,False,710
2022-06-22 10:21:09.8,1.196,False,710
2022-06-22 10:21:10.0,1.207,False,710
2022-06-22 10:21:10.2,1.218,False,710
2022-06-22 10:21:10.4,1.229,False,710
2022-06-22 10:21:10.6,1.240,False,710
2022-06-22 10:21:10.8,1.252,False,710
2022-06-22 10:21:11.0,1.263,False,710
2022-06-22 10:21:11.2,1.274,False,710
2022-06-22 10:21:11.4,1.285,False,710
2022-06-22 10:21:11.6,1.296,False,710
2022-06-22 10:21:11.8,1.308,False,710
2022-06-22 10:21:12.0,1.319,False,710
2022-06-22 10:21:12.2,1.331,False,710
2022-06-22 10:21:12.4,1.342,False,710
2022-06-22 10:21:12.6,1.354,False,710
2022-06-22 10:21:12.8,1.365,False,710
2022-06-22 10:21:13.0,1.377,False,710
2022-06-22 10:21:13.2,1.389,False,710
2022-06-22 10:21:13.4,1.400,False,710
2022-06-22 10:21:13.6,1.412,False,710
2022-06-22 10:21:13.8,0.969,False,710
2022-06-22 10:21:14.0,0.980,False,710
2022-06-22 10:21:14.2,0.992,False,710
2022-06-22 10:21:14.4,1.004,False,710
2022-06-22 10:21:14.6,1.016,False,710
2022-06-22 10:21:14.8,1.028,False,710
2022-06-22 10:21:15.0,1.041,False,710
2022-06-22 10:21:15.2,1.053,False,710
2022-06-22 10:21:15.4,1.064,False,710
2022-06-22 10:21:15.6,1.076,False,710
2022-06-22 10:21:15.8,1.089,False,710
2022-06-22 10:21:16.0,1.101,False,710
2022-06-22 10:21:16.2,1.113,False,710
2022-06-22 10:21:16.4,1.126,False,710
2022-06-22 10:21:16.6,1.138,False,710
2022-06-22 10:21:16.8,1.150,False,710
2022-06-22 10:21:17.0,1.163,False,710
2022-06-22 10:21:17.2,1.175,False,710
2022-06-22 10:21:17.4,1.188,False,710
2022-06-22 10:21:17.6,1.200,False,710
2022-06-22 10:21:17.8,1.213,False,710
2022-06-22 10:21:18.0,1.226,False,710
2022-06-22 10:21:18.2,1.237,False,710
2022-06-22 10:21:18.4,1.251,False,710
2022-06-22 10:21:18.6,1.264,False,710
2022-06-22 10:21:18.8,1.276,False,710
2022-06-22 10:21:19.0,1.288,False,710
2022-06-22 10:21:19.2,1.301,False,710
2022-06-22 10:21:19.4,1.313,False,710
2022-06-22 10:21:19.6,1.327,False,710
2022-06-22 10:21:19.8,1.340,False,710
2022-06-22 10:21:20.0,1.353,False,710
2022-06-22 10:21:20.2,1.365,False,710
2022-06-22 10:21:20.4,1.378,False,710
2022-06-22 10:21:20.6,0.972,False,710
2022-06-22 10:21:20.8,0.984,False,710
2022-06-22 10:21:21.0,0.997,False,710
2022-06-22 10:21:21.2,1.011,False,710
2022-06-22 10:21:21.4,1.024,False,710
2022-06-22 10:21:21.6,1.039,False,710
2022-06-22 10:21:21.8,1.054,False,710
2022-06-22 10:21:22.0,1.068,False,710
2022-06-22 10:21:22.2,1.083,False,710
2022-06-22 10:21:22.4,1.098,False,710
2022-06-22 10:21:22.6,1.113,False,710
2022-06-22 10:21:22.8,1.127,False,710
2022-06-22 10:21:23.0,1.143,False,710
2022-06-22 10:21:23.2,1.157,False,710
2022-06-22 10:21:23.4,1.173,False,710
2022-06-22 10:21:23.6,1.188,False,710
2022-06-22 10:21:23.8,1.202,False,710
2022-06-22 10:21:24.0,1.218,False,710
2022-06-22 10:21:24.2,1.232,False,710
2022-06-22 10:21:24.4,1.248,False,710
2022-06-22 10:21:24.6,1.263,False,710
2022-06-22 10:21:24.8,1.278,False,710
2022-06-22 10:21:25.0,1.293,False,710
2022-06-22 10:21:25.2,1.309,False,710
2022-06-22 10:21:25.4,1.324,False,710
2022-06-22 10:21:25.6,1.341,False,710
2022-06-22 10:21:25.8,1.357,False,710
2022-06-22 10:21:26.0,1.373,False,710
2022-06-22 10:21:26.2,1.390,False,710
2022-06-22 10:21:26.4,1.405,False,710
2022-06-22 10:21:26.6,1.422,False,710
2022-06-22 10:21:26.8,1.438,False,710
2022-06-22 10:21:27.0,1.454,False,710
2022-06-22 10:21:27.2,1.471,False,710
2022-06-22 10:21:27.4,1.487,False,710
2022-06-22 10:21:27.6,1.503,False,710
2022-06-22 10:21:27.8,1.520,False,710
2022-06-22 10:21:28.0,1.536,False,710
2022-06-22 10:21:28.2,1.553,False,710
2022-06-22 10:21:28.4,1.568,False,710
2022-06-22 10:21:28.6,1.584,False,710
2022-06-22 10:21:28.8,1.601,False,710
2022-06-22 10:21:29.0,1.617,False,710
2022-06-22 10:21:29.2,1.634,False,710
2022-06-22 10:21:29.4,1.649,False,710
2022-06-22 10:21:29.6,1.666,False,710
2022-06-22 10:21:29.8,1.683,False,710
2022-06-22 10:21:30.0,1.699,False,710
2022-06-22 10:21:30.2,1.715,False,710
2022-06-22 10:21:30.4,1.731,False,710
2022-06-22 10:21:30.6,1.747,False,710
2022-06-22 10:21:30.8,1.764,False,710
2022-06-22 10:21:31.0,1.780,False,710
2022-06-22 10:21:31.2,1.797,False,710
2022-06-22 10:21:31.4,1.812,False,710
2022-06-22 10:21:31.6,1.829,False,710
2022-06-22 10:21:31.8,1.845,False,710
2022-06-22 10:21:32.0,1.861,False,710
2022-06-22 10:21:32.2,1.877,False,710
2022-06-22 10:21:32.4,1.894,False,710
2022-06-22 10:21:32.6,1.909,False,710
2022-06-22 10:21:32.8,1.926,False,710
2022-06-22 10:21:33.0,0.977,False,710
2022-06-22 10:21:33.2,0.993,False,710
2022-06-22 10:21:33.4,1.009,False,710
2022-06-22 10:21:33.6,1.024,False,710
2022-06-22 10:21:33.8,1.042,False,710
2022-06-22 10:21:34.0,1.059,False,710
2022-06-22 10:21:34.2,1.076,False,710
2022-06-22 10:21:34.4,1.093,False,710
2022-06-22 10:21:34.6,1.110,False,710
2022-06-22 10:21:34.8,1.129,False,710
2022-06-22 10:21:35.0,1.146,False,710
2022-06-22 10:21:35.2,1.165,False,710
2022-06-22 10:21:35.4,1.184,False,710
2022-06-22 10:21:35.6,1.203,False,710
2022-06-22 10:21:35.8,1.222,False,710
2022-06-22 10:21:36.0,1.241,False,710
2022-06-22 10:21:36.2,1.260,False,710
2022-06-22 10:21:36.4,1.279,False,710
2022-06-22 10:21:36.6,1.298,False,710
2022-06-22 10:21:36.8,1.317,False,710
2022-06-22 10:21:37.0,1.336,False,710
2022-06-22 10:21:37.2,1.355,False,710
2022-06-22 10:21:37.4,1.374,False,710
2022-06-22 10:21:37.6,1.394,False,710
2022-06-22 10:21:37.8,1.412,False,710
2022-06-22 10:21:38.0,1.432,False,710
2022-06-22 10:21:38.2,1.450,False,710
2022-06-22 10:21:38.4,1.469,False,710
2022-06-22 10:21:38.6,1.487,False,710
2022-06-22 10:21:38.8,1.507,False,710
2022-06-22 10:21:39.0,1.524,False,710
2022-06-22 10:21:39.2,1.544,False,710
2022-06-22 10:21:39.4,1.562,False,710
2022-06-22 10:21:39.6,1.581,False,710
2022-06-22 10:21:39.8,1.599,False,710
2022-06-22 10:21:40.0,1.617,False,710
2022-06-22 10:21:40.2,1.636,False,710
2022-06-22 10:21:40.4,1.654,False,710
2022-06-22 10:21:40.6,1.673,False,710
2022-06-22 10:21:40.8,1.690,False,710
2022-06-22 10:21:41.0,1.709,False,710
2022-06-22 10:21:41.2,1.728,False,710
2022-06-22 10:21:41.4,1.745,False,710
2022-06-22 10:21:41.6,1.764,False,710
2022-06-22 10:21:41.8,1.781,False,710
2022-06-22 10:21:42.0,1.800,False,710
2022-06-22 10:21:42.2,1.818,False,710
2022-06-22 10:21:42.4,1.836,False,710
2022-06-22 10:21:42.6,1.854,False,710
2022-06-22 10:21:42.8,1.871,False,710
2022-06-22 10:21:43.0,1.889,False,710
2022-06-22 10:21:43.2,1.906,False,710
2022-06-22 10:21:43.4,1.925,False,710
2022-06-22 10:21:43.6,1.942,False,710
2022-06-22 10:21:43.8,1.960,False,710
2022-06-22 10:21:44.0,1.978,False,710
2022-06-22 10:21:44.2,1.995,False,710
2022-06-22 10:21:44.4,2.013,False,710
2022-06-22 10:21:44.6,0.972,False,710
2022-06-22 10:21:44.8,0.989,False,710
2022-06-22 10:21:45.0,1.007,False,710
2022-06-22 10:21:45.2,1.023,False,710
2022-06-22 10:21:45.4,1.041,False,710
2022-06-22 10:21:45.6,1.059,False,710
2022-06-22 10:21:45.8,1.075,False,710
2022-06-22 10:21:46.0,1.092,False,710
2022-06-22 10:21:46.2,1.109,False,710
2022-06-22 10:21:46.4,1.126,False,710
2022-06-22 10:21:46.6,1.144,False,710
2022-06-22 10:21:46.8,1.159,False,710
2022-06-22 10:21:47.0,1.177,False,710
2022-06-22 10:21:47.2,1.193,False,710
2022-06-22 10:21:47.4,1.209,False,710
2022-06-22 10:21:47.6,1.227,False,710
2022-06-22 10:21:47.8,1.242,False,710
2022-06-22 10:21:48.0,1.259,False,710
2022-06-22 10:21:48.2,1.275,False,710
2022-06-22 10:21:48.4,1.292,False,710
2022-06-22 10:21:48.6,1.308,False,710
2022-06-22 10:21:48.8,1.324,False,710
2022-06-22 10:21:49.0,1.340,False,710
2022-06-22 10:21:49.2,1.355,False,710
2022-06-22 10:21:49.4,1.372,False,710
2022-06-22 10:21:49.6,1.388,False,710
2022-06-22 10:21:49.8,1.403,False,710
2022-06-22 10:21:50.0,1.420,False,710
2022-06-22 10:21:50.2,1.437,False,710
2022-06-22 10:21:50.4,1.453,False,710
2022-06-22 10:21:50.6,1.471,False,710
2022-06-22 10:21:50.8,1.487,False,710
2022-06-22 10:21:51.0,1.504,False,710
2022-06-22 10:21:51.2,1.521,False,710
2022-06-22 10:21:51.4,1.538,False,710
2022-06-22 10:21:51.6,1.554,False,710
2022-06-22 10:21:51.8,1.570,False,710
2022-06-22 10:21:52.0,1.588,False,710
2022-06-22 10:21:52.2,1.604,False,710
2022-06-22 10:21:52.4,1.620,False,710
2022-06-22 10:21:52.6,1.637,False,710
2022-06-22 10:21:52.8,1.653,False,710
2022-06-22 10:21:53.0,1.669,False,710
2022-06-22 10:21:53.2,1.686,False,710
2022-06-22 10:21:53.4,1.701,False,710
2022-06-22 10:21:53.6,1.717,False,710
2022-06-22 10:21:53.8,1.733,False,710
2022-06-22 10:21:54.0,1.749,False,710
2022-06-22 10:21:54.2,1.765,False,710
2022-06-22 10:21:54.4,1.780,False,710
2022-06-22 10:21:54.6,1.796,False,710
2022-06-22 10:21:54.8,1.812,False,710
2022-06-22 10:21:55.0,1.827,False,710
2022-06-22 10:21:55.2,1.843,False,710
2022-06-22 10:21:55.4,1.858,False,710
2022-06-22 10:21:55.6,1.875,False,710
2022-06-22 10:21:55.8,1.892,False,710
2022-06-22 10:21:56.0,1.908,False,710
2022-06-22 10:21:56.2,1.926,False,710
2022-06-22 10:21:56.4,1.942,False,710
2022-06-22 10:21:56.6,1.960,False,710
2022-06-22 10:21:56.8,1.978,False,710
2022-06-22 10:21:57.0,1.994,False,710
2022-06-22 10:21:57.2,2.011,False,710
2022-06-22 10:21:57.4,2.028,False,710
2022-06-22 10:21:57.6,2.045,False,710
2022-06-22 10:21:57.8,2.062,False,710
2022-06-22 10:21:58.0,2.078,False,710
2022-06-22 10:21:58.2,2.096,False,710
2022-06-22 10:21:58.4,2.113,False,710
2022-06-22 10:21:58.6,2.131,False,710
2022-06-22 10:21:58.8,2.148,False,710
2022-06-22 10:21:59.0,2.167,False,710
2022-06-22 10:21:59.2,2.185,False,710
2022-06-22 10:21:59.4,2.203,False,710
2022-06-22 10:21:59.6,2.222,False,710
2022-06-22 10:21:59.8,2.240,False,710
2022-06-22 10:22:00.0,2.259,False,710
2022-06-22 10:22:00.2,2.277,False,710
2022-06-22 10:22:00.4,2.296,False,710
2022-06-22 10:22:00.6,2.314,False,710
2022-06-22 10:22:00.8,2.333,False,710
2022-06-22 10:22:01.0,2.351,False,710
2022-06-22 10:22:01.2,2.369,False,710
2022-06-22 10:22:01.4,2.387,False,710
2022-06-22 10:22:01.6,2.405,False,710
2022-06-22 10:22:01.8,2.423,False,710
2022-06-22 10:22:02.0,2.440,False,710
2022-06-22 10:22:02.2,2.459,False,710
2022-06-22 10:22:02.4,2.477,False,710
2022-06-22 10:22:02.6,2.496,False,710
2022-06-22 10:22:02.8,2.515,False,710
2022-06-22 10:22:03.0,2.533,False,710
2022-06-22 10:22:03.2,2.553,False,710
2022-06-22 10:22:03.4,2.571,False,709
2022-06-22 10:22:03.6,2.591,False,709
2022-06-22 10:22:03.8,2.609,False,709
2022-06-22 10:22:04.0,2.629,False,709
2022-06-22 10:22:04.2,2.646,False,709
2022-06-22 10:22:04.4,2.666,False,709
2022-06-22 10:22:04.6,2.685,False,709
2022-06-22 10:22:04.8,2.703,False,709
2022-06-22 10:22:05.0,2.722,False,709
2022-06-22 10:22:05.2,2.740,False,709
2022-06-22 10:22:05.4,2.760,False,709
2022-06-22 10:22:05.6,2.778,False,709
2022-06-22 10:22:05.8,2.798,False,709
2022-06-22 10:22:06.0,2.817,False,709
2022-06-22 10:22:06.2,2.837,False,709
2022-06-22 10:22:06.4,2.856,False,709
2022-06-22 10:22:06.6,2.875,False,709
2022-06-22 10:22:06.8,2.895,False,709
2022-06-22 10:22:07.0,2.914,False,709
2022-06-22 10:22:07.2,2.933,False,709
2022-06-22 10:22:07.4,2.951,False,709
2022-06-22 10:22:07.6,2.971,False,709
2022-06-22 10:22:07.8,2.989,False,709
2022-06-22 10:22:08.0,3.008,False,709
2022-06-22 10:22:08.2,3.026,False,709
2022-06-22 10:22:08.4,3.045,False,709
2022-06-22 10:22:08.6,3.063,False,709
2022-06-22 10:22:08.8,3.082,False,709
2022-06-22 10:22:09.0,3.100,False,709
2022-06-22 10:22:09.2,3.118,False,709
2022-06-22 10:22:09.4,3.136,False,892
2022-06-22 10:22:09.6,3.154,False,892
2022-06-22 10:22:09.8,3.173,False,892
2022-06-22 10:22:10.0,3.190,False,892
2022-06-22 10:22:10.2,3.210,False,892
2022-06-22 10:22:10.4,3.229,False,892
2022-06-22 10:22:10.6,0.987,False,892
2022-06-22 10:22:10.8,1.007,False,892
2022-06-22 10:22:11.0,1.026,False,892
2022-06-22 10:22:11.2,1.046,False,892
2022-06-22 10:22:11.4,1.065,False,892
2022-06-22 10:22:11.6,1.085,False,892
2022-06-22 10:22:11.8,1.104,False,892
2022-06-22 10:22:12.0,1.123,False,892
2022-06-22 10:22:12.2,1.143,False,892
2022-06-22 10:22:12.4,1.162,False,892
2022-06-22 10:22:12.6,1.181,False,892
2022-06-22 10:22:12.8,0.970,False,892
2022-06-22 10:22:13.0,0.989,False,892
2022-06-22 10:22:13.2,1.008,False,892
2022-06-22 10:22:13.4,1.027,False,892
2022-06-22 10:22:13.6,1.048,False,892
2022-06-22 10:22:13.8,0.987,False,892
2022-06-22 10:22:14.0,1.008,False,892
2022-06-22 10:22:14.2,1.028,False,892
2022-06-22 10:22:14.4,1.049,False,892
2022-06-22 10:22:14.6,1.068,False,892
2022-06-22 10:22:14.8,1.089,False,892
2022-06-22 10:22:15.0,1.109,False,892
2022-06-22 10:22:15.2,1.129,False,892
2022-06-22 10:22:15.4,1.148,False,892
2022-06-22 10:22:15.6,1.169,False,892
2022-06-22 10:22:15.8,1.188,False,892
2022-06-22 10:22:16.0,1.208,False,892
2022-06-22 10:22:16.2,1.228,False,892
2022-06-22 10:22:16.4,1.247,False,892
2022-06-22 10:22:16.6,1.267,False,892
2022-06-22 10:22:16.8,1.285,False,892
2022-06-22 10:22:17.0,1.305,False,892
2022-06-22 10:22:17.2,1.323,False,892
2022-06-22 10:22:17.4,1.343,False,892
2022-06-22 10:22:17.6,1.362,False,892
2022-06-22 10:22:17.8,1.382,False,892
2022-06-22 10:22:18.0,1.401,False,892
2022-06-22 10:22:18.2,1.421,False,892
2022-06-22 10:22:18.4,1.440,False,892
2022-06-22 10:22:18.6,1.461,False,892
2022-06-22 10:22:18.8,1.481,False,892
2022-06-22 10:22:19.0,1.502,False,892
2022-06-22 10:22:19.2,1.543,False,892
2022-06-22 10:22:19.4,1.563,False,892
2022-06-22 10:22:19.6,1.583,False,892
2022-06-22 10:22:19.8,1.603,False,892
2022-06-22 10:22:20.0,1.623,False,892
2022-06-22 10:22:20.2,1.643,False,892
2022-06-22 10:22:20.4,1.662,False,892
2022-06-22 10:22:20.6,1.682,False,892
2022-06-22 10:22:20.8,1.701,False,892
2022-06-22 10:22:21.0,1.721,False,892
2022-06-22 10:22:21.2,1.740,False,892
2022-06-22 10:22:21.4,1.760,False,892
2022-06-22 10:22:21.6,1.779,False,892
2022-06-22 10:22:21.8,1.800,False,892
2022-06-22 10:22:22.0,1.820,False,892
2022-06-22 10:22:22.2,1.841,False,892
2022-06-22 10:22:22.4,1.861,False,892
2022-06-22 10:22:22.6,1.882,False,892
2022-06-22 10:22:22.8,1.902,False,892
2022-06-22 10:22:23.0,1.923,False,892
2022-06-22 10:22:23.2,0.961,False,892
2022-06-22 10:22:23.4,0.982,False,892
2022-06-22 10:22:23.6,1.002,False,892
2022-06-22 10:22:23.8,1.022,False,892
2022-06-22 10:22:24.0,1.042,False,892
2022-06-22 10:22:24.2,1.062,False,892
2022-06-22 10:22:24.4,1.083,False,892
2022-06-22 10:22:24.6,1.103,False,892
2022-06-22 10:22:24.8,1.122,False,892
2022-06-22 10:22:25.0,1.143,False,892
2022-06-22 10:22:25.2,1.162,False,892
2022-06-22 10:22:25.4,1.182,False,892
2022-06-22 10:22:25.6,1.202,False,892
2022-06-22 10:22:25.8,1.222,False,892
2022-06-22 10:22:26.0,1.241,False,892
2022-06-22 10:22:26.2,1.260,False,892
2022-06-22 10:22:26.4,1.279,False,892
2022-06-22 10:22:26.6,1.299,False,892
2022-06-22 10:22:26.8,1.318,False,892
2022-06-22 10:22:27.0,1.338,False,892
2022-06-22 10:22:27.2,1.357,False,892
2022-06-22 10:22:27.4,1.378,False,892
2022-06-22 10:22:27.6,1.398,False,892
2022-06-22 10:22:27.8,1.418,False,892
2022-06-22 10:22:28.0,1.439,False,892
2022-06-22 10:22:28.2,1.460,False,892
2022-06-22 10:22:28.4,1.481,False,892
2022-06-22 10:22:28.6,1.503,False,892
2022-06-22 10:22:28.8,1.524,False,891
2022-06-22 10:22:29.0,1.545,False,891
2022-06-22 10:22:29.2,1.567,False,891
2022-06-22 10:22:29.4,1.590,False,891
2022-06-22 10:22:29.6,1.612,False,891
2022-06-22 10:22:29.8,1.635,False,891
2022-06-22 10:22:30.0,1.657,False,891
2022-06-22 10:22:30.2,1.681,False,891
2022-06-22 10:22:30.4,1.704,False,891
2022-06-22 10:22:30.6,1.728,False,891
2022-06-22 10:22:30.8,1.751,False,891
2022-06-22 10:22:31.0,1.774,False,891
2022-06-22 10:22:31.2,1.798,False,891
2022-06-22 10:22:31.4,1.821,False,891
2022-06-22 10:22:31.6,1.847,False,891
2022-06-22 10:22:31.8,1.870,False,891
2022-06-22 10:22:32.0,1.895,False,891
2022-06-22 10:22:32.2,1.920,False,891
2022-06-22 10:22:32.4,1.945,False,891
2022-06-22 10:22:32.6,1.971,False,891
2022-06-22 10:22:32.8,1.995,False,891
2022-06-22 10:22:33.0,2.021,False,891
2022-06-22 10:22:33.2,2.047,False,891
2022-06-22 10:22:33.4,2.073,False,891
2022-06-22 10:22:33.6,2.100,False,891
2022-06-22 10:22:33.8,2.126,False,891
2022-06-22 10:22:34.0,2.152,False,891
2022-06-22 10:22:34.2,2.180,False,891
2022-06-22 10:22:34.4,2.207,False,891
2022-06-22 10:22:34.6,2.234,False,891
2022-06-22 10:22:34.8,2.262,False,891
2022-06-22 10:22:35.0,2.289,False,891
2022-06-22 10:22:35.2,2.316,False,891
2022-06-22 10:22:35.4,2.344,False,891
2022-06-22 10:22:35.6,2.370,False,891
2022-06-22 10:22:35.8,2.396,False,891
2022-06-22 10:22:36.0,2.422,False,891
2022-06-22 10:22:36.2,2.469,False,891
2022-06-22 10:22:36.4,2.537,False,891
2022-06-22 10:22:36.6,2.626,False,891
2022-06-22 10:22:36.8,2.736,False,891
2022-06-22 10:22:37.0,2.868,False,891
2022-06-22 10:22:37.2,3.005,False,891
2022-06-22 10:22:37.4,3.138,False,891
2022-06-22 10:22:37.6,3.271,False,891
2022-06-22 10:22:37.8,3.398,False,891
2022-06-22 10:22:38.0,3.523,False,891
2022-06-22 10:22:38.2,3.648,False,891
2022-06-22 10:22:38.4,3.770,False,891
2022-06-22 10:22:38.6,3.891,False,891
2022-06-22 10:22:38.8,4.012,False,891
2022-06-22 10:22:39.0,4.137,False,891
2022-06-22 10:22:39.2,4.261,False,891
2022-06-22 10:22:39.4,4.281,False,891
2022-06-22 10:22:39.6,4.302,False,891
2022-06-22 10:22:39.8,4.322,False,891
2022-06-22 10:22:40.0,4.343,False,891
2022-06-22 10:22:40.2,0.970,False,891
2022-06-22 10:22:40.4,0.991,False,891
2022-06-22 10:22:40.6,1.013,False,891
2022-06-22 10:22:40.8,1.033,False,891
2022-06-22 10:22:41.0,1.054,False,891
2022-06-22 10:22:41.2,1.074,False,891
2022-06-22 10:22:41.4,1.095,False,891
2022-06-22 10:22:41.6,1.115,False,891
2022-06-22 10:22:41.8,1.136,False,891
2022-06-22 10:22:42.0,1.156,False,891
2022-06-22 10:22:42.2,1.177,False,891
2022-06-22 10:22:42.4,1.196,False,891
2022-06-22 10:22:42.6,1.217,False,891
2022-06-22 10:22:42.8,1.237,False,891
2022-06-22 10:22:43.0,1.257,False,891
2022-06-22 10:22:43.2,1.277,False,891
2022-06-22 10:22:43.4,1.297,False,891
2022-06-22 10:22:43.6,1.317,False,891
2022-06-22 10:22:43.8,1.337,False,891
2022-06-22 10:22:44.0,1.356,False,891
2022-06-22 10:22:44.2,1.377,False,891
2022-06-22 10:22:44.4,1.396,False,891
2022-06-22 10:22:44.6,1.416,False,891
2022-06-22 10:22:44.8,1.436,False,891
2022-06-22 10:22:45.0,1.455,False,891
2022-06-22 10:22:45.2,1.475,False,891
2022-06-22 10:22:45.4,1.494,False,891
2022-06-22 10:22:45.6,1.514,False,891
2022-06-22 10:22:45.8,1.532,False,891
2022-06-22 10:22:46.0,1.552,False,891
2022-06-22 10:22:46.2,1.570,False,706
2022-06-22 10:22:46.4,1.590,False,706
2022-06-22 10:22:46.6,1.608,False,706
2022-06-22 10:22:46.8,1.627,False,706
2022-06-22 10:22:47.0,1.645,False,706
2022-06-22 10:22:47.2,1.662,False,706
2022-06-22 10:22:47.4,1.679,False,706
2022-06-22 10:22:47.6,1.696,False,706
2022-06-22 10:22:47.8,1.755,False,706
2022-06-22 10:22:48.0,1.814,False,706
2022-06-22 10:22:48.2,1.830,False,706
2022-06-22 10:22:48.4,1.888,False,706
2022-06-22 10:22:48.6,1.946,False,706
2022-06-22 10:22:48.8,1.961,False,705
2022-06-22 10:22:49.0,2.018,False,705
2022-06-22 10:22:49.2,2.074,False,705
2022-06-22 10:22:49.4,2.152,False,705
2022-06-22 10:22:49.6,2.226,False,705
2022-06-22 10:22:49.8,2.296,False,705
2022-06-22 10:22:50.0,2.362,False,705
2022-06-22 10:22:50.2,2.429,False,705
2022-06-22 10:22:50.4,2.491,False,705
2022-06-22 10:22:50.6,2.550,False,705
2022-06-22 10:22:50.8,2.604,False,705
2022-06-22 10:22:51.0,0.947,False,705
2022-06-22 10:22:51.2,0.994,False,705
2022-06-22 10:22:51.4,1.037,False,705
